lib,trial,test_group,type,region,thread_ms,real_ms,iters,total_cpu_ms,total_real_ms,soft_faults,hard_faults
lua,4,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.066,0.066,1000,,,
lua,4,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,4,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.065,0.065,1000,,,
lua,4,nesting,perf,Close,0.031,0.041,1,,,
lua,4,nesting,function,parse nested lua tables,,,1,2.156,2.382,62,0
confh,5,nesting,perf,Open,0.319,0.319,1,,,
confh,5,nesting,perf,Get Int: Number,0.287,0.287,1000,,,
confh,5,nesting,perf,Get Int: Table.number,0.341,0.429,1000,,,
confh,5,nesting,perf,Get Int: Table.table.number,0.379,0.379,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.number,0.471,0.477,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.table.number,0.579,0.579,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.table.table.number,0.665,0.672,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.777,0.781,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.895,0.902,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.954,0.961,1000,,,
confh,5,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.081,1.084,1000,,,
confh,5,nesting,perf,Close,0.029,0.029,1,,,
confh,5,nesting,function,parse nested lua tables,,,1,15.880,16.730,63,0
lua,5,nesting,perf,Open,0.366,0.367,1,,,
lua,5,nesting,perf,Get Int: Number,0.035,0.034,1000,,,
lua,5,nesting,perf,Get Int: Table.number,0.072,0.072,1000,,,
lua,5,nesting,perf,Get Int: Table.table.number,0.072,0.072,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.number,0.072,0.072,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.table.number,0.072,0.072,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.table.table.number,0.076,0.089,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.073,0.073,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.072,0.072,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.072,0.072,1000,,,
lua,5,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,0.073,0.073,1000,,,
lua,5,nesting,perf,Close,0.032,0.033,1,,,
lua,5,nesting,function,parse nested lua tables,,,1,2.247,2.467,61,0
confh,6,nesting,perf,Open,0.370,0.395,1,,,
confh,6,nesting,perf,Get Int: Number,0.174,0.174,1000,,,
confh,6,nesting,perf,Get Int: Table.number,0.284,0.284,1000,,,
confh,6,nesting,perf,Get Int: Table.table.number,0.380,0.386,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.number,0.474,0.474,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.table.number,0.625,0.633,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.table.table.number,0.638,0.638,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.748,0.753,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.table.table.table.table.number,0.878,0.884,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.number,0.960,0.965,1000,,,
confh,6,nesting,perf,Get Int: Table.table.table.table.table.table.table.table.table.number,1.075,1.079,1000,,,
confh,6,nesting,perf,Close,0.030,0.030,1,,,
confh,6,nesting,function,parse nested lua tables,,,1,15.864,16.242,62,0
lua,6,nesting,perf,Open,0.339,0.371,1,,,
lua,6,nesting,perf,Get Int: Number,0.041,0.037,1000,,,
lua,6,nesting,perf,Get Int: Table.number,0.087,0.106,1000,,,
lua,6,nesting,perf,Get Int: Table.table.number,0.053,0.054,1000,,,
lua,6,nesting,perf,Get Int: Table.table.table.number,0.081,0.081,1000,,,
lua,6,nesting,perf,Get Int: Table.table.table.table.number,0.087,0.087,1000,,,
lua,6,nesting,perf,Get Int: Table.table.table.table.table.number,0.087,0.087,1000,,,
lua,6,nesting,perf,Get Int: Table.table.table.table.table.table.number,0.087,0.087,1000,,,
